rep_id,month,segment,trained,quota_attainment,revenue,quota,ramp_days
4272,5,Mid-Market,1,0.8017,360777.03,450000,130
4273,5,Mid-Market,1,1.0,450000.0,450000,102
4274,5,Mid-Market,1,0.8322,374469.01,450000,86
4275,5,Mid-Market,1,0.9934,447008.75,450000,133
4276,5,Mid-Market,1,0.9233,415498.45,450000,120
4277,5,Mid-Market,1,0.9121,410449.99,450000,113
4278,5,Mid-Market,1,0.7838,352720.77,450000,91
4279,5,Mid-Market,1,0.4218,189790.64,450000,163
4280,5,Mid-Market,1,0.8535,384084.88,450000,116
4281,5,Mid-Market,1,0.7688,345941.99,450000,85
4282,5,Mid-Market,1,0.9459,425658.86,450000,112
4283,5,Mid-Market,1,0.9417,423754.09,450000,102
4284,5,Mid-Market,1,0.8993,404703.68,450000,130
4285,5,Mid-Market,1,0.8195,368757.4,450000,111
4286,5,Mid-Market,1,0.9421,423952.47,450000,83
4287,5,Mid-Market,1,0.8621,387954.84,450000,94
4288,5,Mid-Market,1,0.8063,362837.48,450000,131
4289,5,Mid-Market,1,0.8486,381869.73,450000,148
4290,5,Mid-Market,1,0.8631,388398.23,450000,125
4291,5,Mid-Market,1,0.9025,406134.11,450000,107
4292,5,Mid-Market,1,0.9628,433240.72,450000,134
4293,5,Mid-Market,1,0.4051,182303.69,450000,159
4294,5,Mid-Market,1,1.0,450000.0,450000,145
4295,5,Mid-Market,1,0.8849,398195.73,450000,82
4296,5,Mid-Market,1,0.8951,402800.98,450000,96
4297,5,Mid-Market,1,0.9072,408239.22,450000,118
4298,5,Mid-Market,1,0.8871,399211.48,450000,132
4299,5,Mid-Market,1,0.9252,416351.82,450000,133
4300,5,Mid-Market,1,1.0,450000.0,450000,97
4301,5,Mid-Market,1,1.0,450000.0,450000,137
4302,5,Mid-Market,1,0.4929,221810.23,450000,151
4303,5,Mid-Market,1,1.0,450000.0,450000,113
4304,5,Mid-Market,1,0.928,417620.23,450000,103
4305,5,Mid-Market,1,0.7741,348345.78,450000,122
4306,5,Mid-Market,1,0.4253,191374.55,450000,164
4307,5,Mid-Market,1,0.8655,389460.09,450000,86
4308,5,Mid-Market,1,0.9618,432801.31,450000,73
4309,5,Mid-Market,1,0.8748,393667.15,450000,114
4310,5,Mid-Market,1,0.9607,432333.81,450000,113
4311,5,Mid-Market,1,0.9445,425004.72,450000,131
4312,5,Mid-Market,1,0.5179,233048.28,450000,156
4313,5,Mid-Market,1,0.8515,383175.58,450000,132
4314,5,Mid-Market,1,0.8315,374163.68,450000,88
4315,5,Mid-Market,1,0.8393,377681.65,450000,77
4316,5,Mid-Market,1,0.9311,418986.19,450000,133
4317,5,Mid-Market,1,0.8778,395024.8,450000,112
4318,5,Mid-Market,1,0.5011,225503.2,450000,151
4319,5,Mid-Market,1,0.8163,367324.8,450000,113
4320,5,Mid-Market,1,0.5275,237359.4,450000,187
4321,5,Mid-Market,1,0.5367,241526.34,450000,155
4322,5,Mid-Market,1,1.0,450000.0,450000,148
4323,5,Mid-Market,1,0.8815,396680.99,450000,144
4324,5,Mid-Market,1,1.0,450000.0,450000,86
4325,5,Mid-Market,1,0.8412,378539.45,450000,80
4326,5,Mid-Market,1,0.7535,339067.38,450000,118
4327,5,Mid-Market,1,0.4357,196044.59,450000,179
4328,5,Mid-Market,1,0.9356,421038.45,450000,131
4329,5,Mid-Market,1,0.7685,345814.48,450000,123
4330,5,Mid-Market,1,0.8552,384861.23,450000,108
4331,5,Mid-Market,1,0.5173,232782.94,450000,150
4332,5,Mid-Market,1,0.9373,421771.68,450000,123
4333,5,Mid-Market,1,0.792,356385.06,450000,149
4334,5,Mid-Market,1,0.9342,420404.44,450000,96
4335,5,Mid-Market,1,0.8507,382813.25,450000,137
4336,5,Mid-Market,1,0.9449,425190.32,450000,137
4337,5,Mid-Market,1,0.5157,232060.77,450000,170
4338,5,Mid-Market,1,0.8344,375462.49,450000,146
4339,5,Mid-Market,1,0.7837,352675.22,450000,101
4340,5,Mid-Market,1,0.5422,243970.72,450000,157
4341,5,Mid-Market,1,0.7903,355624.08,450000,109
4342,5,Mid-Market,1,0.8749,393726.91,450000,131
4343,5,Mid-Market,1,0.4837,217675.43,450000,154
4344,5,Mid-Market,1,0.7952,357859.64,450000,145
4345,5,Mid-Market,1,0.8164,367390.79,450000,115
4346,5,Mid-Market,1,0.8518,383323.76,450000,139
4347,5,Mid-Market,1,0.8476,381436.65,450000,71
4348,5,Mid-Market,1,0.8743,393416.54,450000,83
4349,5,Mid-Market,1,0.8393,377695.67,450000,129
4350,5,Mid-Market,1,0.9572,430746.42,450000,109
4351,5,Mid-Market,1,0.9749,438705.88,450000,100
4352,5,Mid-Market,1,0.4215,189687.56,450000,201
4353,5,Mid-Market,1,0.8177,367963.08,450000,134
4354,5,Mid-Market,1,0.8826,397160.32,450000,131
4355,5,Mid-Market,1,0.8279,372544.57,450000,69
4356,5,Mid-Market,1,0.8452,380338.52,450000,88
4357,5,Mid-Market,1,0.8547,384593.33,450000,73
4358,5,Mid-Market,1,0.7927,356723.4,450000,148
4359,5,Mid-Market,1,0.838,377107.07,450000,148
4360,5,Mid-Market,1,0.7748,348668.24,450000,138
4361,5,Mid-Market,1,0.8717,392262.12,450000,87
4362,5,Mid-Market,1,1.0,450000.0,450000,121
4363,5,Mid-Market,1,0.4671,210190.93,450000,151
4364,5,Mid-Market,1,0.7833,352505.32,450000,137
4365,5,Mid-Market,1,0.7192,323653.96,450000,118
4366,5,Mid-Market,1,0.4563,205325.92,450000,182
4367,5,Mid-Market,1,0.4419,198844.77,450000,202
4368,5,Mid-Market,1,0.8307,373829.78,450000,103
4369,5,Mid-Market,1,1.0,450000.0,450000,138
4370,5,Mid-Market,1,0.4823,217042.77,450000,177
4371,5,Mid-Market,1,0.9677,435455.31,450000,110
4372,5,Mid-Market,1,0.9471,426208.57,450000,109
4373,5,Mid-Market,1,0.7765,349437.82,450000,142
4374,5,Mid-Market,1,0.9491,427085.04,450000,93
4375,5,Mid-Market,1,0.4781,215158.24,450000,171
4376,5,Mid-Market,1,0.7609,342423.43,450000,132
4377,5,Mid-Market,1,0.813,365862.3,450000,147
4378,5,Mid-Market,1,0.9625,433140.97,450000,126
4379,5,Mid-Market,1,0.8539,384275.25,450000,115
4380,5,Mid-Market,1,0.8349,375713.79,450000,127
4381,5,Mid-Market,1,0.9422,423993.99,450000,125
4382,5,Mid-Market,1,0.976,439201.17,450000,106
4383,5,Mid-Market,1,0.9032,406429.04,450000,86
4384,5,Mid-Market,1,0.8437,379681.26,450000,87
4385,5,Mid-Market,1,0.9607,432295.29,450000,102
4386,5,Mid-Market,1,0.406,182702.04,450000,151
4387,5,Mid-Market,1,0.8797,395847.91,450000,74
4388,5,Mid-Market,1,0.9543,429452.77,450000,133
4389,5,Mid-Market,1,0.9671,435188.47,450000,124
4390,5,Mid-Market,1,1.0,450000.0,450000,131
4391,5,Mid-Market,1,0.5273,237262.72,450000,196
4392,5,Mid-Market,1,0.8967,403497.97,450000,123
4393,5,Mid-Market,1,0.7999,359964.35,450000,147
4394,5,Mid-Market,1,0.852,383414.78,450000,140
4395,5,Mid-Market,1,0.8527,383718.24,450000,108
4396,5,Mid-Market,1,0.4398,197891.47,450000,172
4397,5,Mid-Market,1,0.6393,287665.47,450000,96
4398,5,Mid-Market,1,0.8723,392536.46,450000,60
4399,5,Mid-Market,1,0.7928,356759.58,450000,114
4400,5,Mid-Market,1,0.4924,221587.01,450000,170
4401,5,Mid-Market,1,0.7672,345219.7,450000,120
4402,5,Mid-Market,1,0.7577,340965.78,450000,127
4403,5,Mid-Market,1,0.8275,372381.13,450000,104
4404,5,Mid-Market,1,0.944,424814.82,450000,123
4405,5,Mid-Market,1,0.884,397819.9,450000,132
4406,5,Mid-Market,1,0.918,413112.09,450000,121
4407,5,Mid-Market,1,0.7875,354390.51,450000,103
4408,5,Mid-Market,1,0.4914,221112.91,450000,165
4409,5,Mid-Market,1,0.4342,195372.2,450000,175
4410,5,Mid-Market,1,0.5494,247223.93,450000,160
4411,5,Mid-Market,1,0.9669,435090.72,450000,147
4412,5,Mid-Market,1,0.8266,371981.04,450000,94
4413,5,Mid-Market,1,0.9951,447781.1,450000,101
4414,5,Mid-Market,1,0.474,213301.87,450000,170
4415,5,Mid-Market,1,0.9981,449165.3,450000,86
4416,5,Mid-Market,1,0.4284,192759.53,450000,164
4417,5,Mid-Market,1,0.7764,349364.08,450000,123
4418,5,Mid-Market,1,0.5108,229880.03,450000,169
4419,5,Mid-Market,1,0.8048,362166.04,450000,132
4420,5,Mid-Market,1,0.9027,406204.94,450000,108
4421,5,Mid-Market,1,0.4244,190963.58,450000,179
4422,5,Mid-Market,1,0.7707,346819.79,450000,88
4423,5,Mid-Market,1,0.947,426127.87,450000,108
4424,5,Mid-Market,1,1.0,450000.0,450000,125
4425,5,Mid-Market,1,0.859,386553.56,450000,101
4426,5,Mid-Market,1,0.9214,414631.34,450000,149
4427,5,Mid-Market,1,0.4558,205119.46,450000,196
4428,5,Mid-Market,1,0.9196,413829.7,450000,113
4429,5,Mid-Market,1,0.3363,151347.67,450000,155
4430,5,Mid-Market,1,0.823,370367.88,450000,102
4431,5,Mid-Market,1,1.0,450000.0,450000,70
4432,5,Mid-Market,1,0.9027,406202.63,450000,120
4433,5,Mid-Market,1,0.4895,220272.51,450000,158
4434,5,Mid-Market,1,0.9173,412762.84,450000,108
4435,5,Mid-Market,1,0.9431,424414.12,450000,112
4436,5,Mid-Market,1,0.6982,314180.46,450000,97
4437,5,Mid-Market,1,0.8482,381708.73,450000,118
4438,5,Mid-Market,1,0.7695,346270.71,450000,105
4439,5,Mid-Market,1,1.0,450000.0,450000,111
4440,5,Mid-Market,1,0.7492,337131.78,450000,131
4441,5,Mid-Market,1,0.8555,384975.31,450000,95
4442,5,Mid-Market,1,0.9198,413922.94,450000,87
4443,5,Mid-Market,1,0.9199,413938.16,450000,99
4444,5,Mid-Market,1,0.7841,352858.93,450000,143
4445,5,Mid-Market,1,0.7889,355021.43,450000,136
4446,5,Mid-Market,1,0.8082,363697.78,450000,105
4447,5,Mid-Market,1,0.8294,373208.48,450000,127
4448,5,Mid-Market,1,0.8355,375966.41,450000,141
4449,5,Mid-Market,1,0.9227,415237.36,450000,116
4450,5,Mid-Market,1,0.441,198431.07,450000,186
4451,5,Mid-Market,1,0.8938,402221.83,450000,106
4452,5,Mid-Market,1,0.816,367187.1,450000,115
4453,5,Mid-Market,1,0.9061,407726.01,450000,60
4454,5,Mid-Market,1,0.8949,402690.85,450000,126
4455,5,Mid-Market,1,0.8444,379983.06,450000,133
4456,5,Mid-Market,1,0.8023,361035.84,450000,115
4457,5,Mid-Market,1,0.8268,372058.0,450000,97
4458,5,Mid-Market,1,0.8066,362948.46,450000,123
4459,5,Mid-Market,1,0.8755,393977.63,450000,62
4460,5,Mid-Market,1,0.934,420291.31,450000,138
4461,5,Mid-Market,1,0.9094,409248.43,450000,139
4462,5,Mid-Market,1,0.9361,421229.04,450000,118
4463,5,Mid-Market,1,0.7861,353723.21,450000,122
4464,5,Mid-Market,1,0.8674,390311.42,450000,103
4465,5,Mid-Market,1,0.8164,367367.72,450000,146
4466,5,Mid-Market,1,0.4924,221567.43,450000,161
4467,5,Mid-Market,1,0.9198,413903.5,450000,141
4468,5,Mid-Market,1,0.833,374855.07,450000,100
4469,5,Mid-Market,1,0.7438,334692.77,450000,95
4470,5,Mid-Market,1,0.7888,354973.16,450000,125
4471,5,Mid-Market,1,0.707,318153.54,450000,143
4472,5,Mid-Market,1,0.4947,222624.2,450000,157
4473,5,Mid-Market,1,0.8356,376039.63,450000,113
4474,5,Mid-Market,1,0.8231,370381.22,450000,142
4475,5,Mid-Market,1,0.3926,176671.99,450000,194
4476,5,Mid-Market,1,0.8235,370572.36,450000,122
4477,5,Mid-Market,1,0.8594,386711.7,450000,103
4478,5,Mid-Market,1,0.8512,383036.53,450000,145
4479,5,Mid-Market,1,0.9424,424085.88,450000,91
4480,5,Mid-Market,1,0.8009,360420.1,450000,110
4481,5,Mid-Market,1,0.4818,216808.91,450000,168
4482,5,Mid-Market,1,0.5477,246449.24,450000,158
4483,5,Mid-Market,1,0.9503,427614.61,450000,112
4484,5,Mid-Market,1,0.5413,243578.85,450000,155
4485,5,Mid-Market,1,0.4707,211835.72,450000,171
4486,5,Mid-Market,1,0.8614,387627.33,450000,104
4487,5,Mid-Market,1,0.8498,382417.61,450000,75
4488,5,Mid-Market,1,0.4921,221464.71,450000,206
4489,5,Mid-Market,1,0.792,356390.4,450000,132
4490,5,Mid-Market,1,0.9223,415030.21,450000,94
4491,5,Mid-Market,1,0.7938,357220.98,450000,93
4492,5,Mid-Market,1,0.9192,413641.5,450000,117
4493,5,Mid-Market,1,0.5246,236071.52,450000,158
4494,5,Mid-Market,1,0.9393,422697.55,450000,97
4495,5,Mid-Market,1,0.9176,412907.9,450000,87
4496,5,Mid-Market,1,0.9045,407039.41,450000,98
4497,5,Mid-Market,1,1.0,450000.0,450000,136
4498,5,Mid-Market,1,0.7639,343757.45,450000,148
4499,5,Mid-Market,1,0.9797,440884.77,450000,116
4500,5,Mid-Market,1,0.5887,264925.61,450000,151
4501,5,Mid-Market,1,0.4719,212370.96,450000,161
4502,5,Mid-Market,1,0.5131,230874.49,450000,195
4503,5,Mid-Market,1,1.0,450000.0,450000,130
4504,5,Mid-Market,1,0.8659,389677.1,450000,139
4505,5,Mid-Market,1,0.8614,387627.64,450000,139
4506,5,Mid-Market,1,0.8046,362084.89,450000,116
4507,5,Mid-Market,1,1.0,450000.0,450000,140
4508,5,Mid-Market,1,0.9704,436694.75,450000,131
4509,5,Mid-Market,1,0.7951,357781.26,450000,60
4510,5,Mid-Market,1,0.9327,419727.45,450000,93
4511,5,Mid-Market,1,0.4715,212178.89,450000,170
4512,5,Mid-Market,1,0.75,337516.39,450000,109
4513,5,Mid-Market,1,1.0,450000.0,450000,132
4514,5,Mid-Market,1,0.8011,360491.02,450000,122
4515,5,Mid-Market,1,0.8393,377697.85,450000,72
4516,5,Mid-Market,1,0.8548,384643.44,450000,114
4517,5,Mid-Market,1,0.8322,374467.58,450000,133
4518,5,Mid-Market,1,0.4785,215313.03,450000,171
4519,5,Mid-Market,1,0.9552,429824.45,450000,102
4520,5,Mid-Market,1,0.8499,382444.61,450000,118
4521,5,Mid-Market,1,0.9209,414411.16,450000,122
4522,5,Mid-Market,1,0.8829,397319.67,450000,115
4523,5,Mid-Market,1,0.7737,348152.64,450000,119
4524,5,Mid-Market,1,0.9109,409907.74,450000,146
4525,5,Mid-Market,1,0.8617,387779.28,450000,82
4526,5,Mid-Market,1,0.7245,326032.77,450000,108
4527,5,Mid-Market,1,0.7757,349066.92,450000,97
4528,5,Mid-Market,1,0.9336,420105.91,450000,68
4529,5,Mid-Market,1,1.0,450000.0,450000,137
4530,5,Mid-Market,1,0.8832,397455.07,450000,129
4531,5,Mid-Market,1,0.6254,281413.63,450000,71
4532,5,Mid-Market,1,0.9051,407280.31,450000,117
4533,5,Mid-Market,1,0.7452,335332.59,450000,135
4534,5,Mid-Market,1,0.8356,376037.47,450000,139
4535,5,Mid-Market,1,1.0,450000.0,450000,130
4536,5,Mid-Market,1,0.4495,202277.39,450000,166
4537,5,Mid-Market,1,0.5202,234078.57,450000,154
4538,5,Mid-Market,1,0.8676,390432.21,450000,131
4539,5,Mid-Market,1,0.8913,401102.24,450000,111
4540,5,Mid-Market,1,0.7368,331538.66,450000,91
4541,5,Mid-Market,1,0.8913,401094.36,450000,116
4542,5,Mid-Market,1,0.5556,250002.23,450000,157
4543,5,Mid-Market,1,0.7664,344864.91,450000,121
4544,5,Mid-Market,1,0.9718,437297.09,450000,142
4545,5,Mid-Market,1,0.4446,200052.25,450000,160
4546,5,Mid-Market,1,0.947,426160.16,450000,109
4547,5,Mid-Market,1,0.8079,363540.26,450000,66
4548,5,Mid-Market,1,0.7841,352837.65,450000,114
4549,5,Mid-Market,1,0.9222,414995.94,450000,113
4550,5,Mid-Market,1,0.5032,226422.43,450000,171
4551,5,Mid-Market,1,0.4157,187068.53,450000,161
4552,5,Mid-Market,1,0.5418,243824.76,450000,159
4553,5,Mid-Market,1,0.7671,345201.61,450000,137
4554,5,Mid-Market,1,0.8346,375551.84,450000,69
4555,5,Mid-Market,1,0.8868,399039.68,450000,90
4556,5,Mid-Market,1,0.8087,363927.16,450000,140
4557,5,Mid-Market,1,0.9389,422499.51,450000,127
4558,5,Mid-Market,1,0.9173,412806.5,450000,129
4559,5,Mid-Market,1,0.8691,391098.96,450000,91
4560,5,Mid-Market,1,0.3837,172645.27,450000,152
4561,5,Mid-Market,1,0.9694,436251.72,450000,99
4562,5,Mid-Market,1,0.8772,394722.57,450000,134
4563,5,Mid-Market,1,0.8309,373923.29,450000,145
4564,5,Mid-Market,1,0.8792,395622.8,450000,125
4565,5,Mid-Market,1,0.9517,428252.52,450000,81
4566,5,Mid-Market,1,0.8975,403867.11,450000,114
4567,5,Mid-Market,1,0.8901,400528.54,450000,111
4568,5,Mid-Market,1,0.7411,333501.82,450000,149
4569,5,Mid-Market,1,0.7349,330704.57,450000,109
4570,5,Mid-Market,1,0.8517,383277.84,450000,78
4571,5,Mid-Market,1,0.5103,229612.5,450000,173
4572,5,Mid-Market,1,0.961,432453.13,450000,107
4573,5,Mid-Market,1,0.5727,257725.37,450000,154
4574,5,Mid-Market,1,1.0,450000.0,450000,89
4575,5,Mid-Market,1,0.8514,383126.72,450000,67
4576,5,Mid-Market,1,0.9054,407410.61,450000,65
4577,5,Mid-Market,1,0.4736,213134.59,450000,199
4578,5,Mid-Market,1,0.8264,371875.76,450000,127
4579,5,Mid-Market,1,0.9624,433074.71,450000,123
4580,5,Mid-Market,1,0.9406,423262.62,450000,134
4581,5,Mid-Market,1,0.8581,386160.39,450000,135
4582,5,Mid-Market,1,0.7979,359055.95,450000,122
4583,5,Mid-Market,1,0.7757,349067.18,450000,99
4584,5,Mid-Market,1,0.8153,366884.19,450000,95
4585,5,Mid-Market,1,0.8966,403460.78,450000,96
4586,5,Mid-Market,1,0.8213,369591.63,450000,143
4587,5,Mid-Market,1,0.8863,398832.0,450000,129
4588,5,Mid-Market,1,0.8429,379290.91,450000,102
4589,5,Mid-Market,1,0.8524,383568.41,450000,146
4590,5,Mid-Market,1,0.9002,405107.64,450000,82
4591,5,Mid-Market,1,0.8569,385590.03,450000,144
4592,5,Mid-Market,1,0.7812,351541.37,450000,135
4593,5,Mid-Market,1,0.4538,204217.07,450000,175
4594,5,Mid-Market,1,0.9271,417208.75,450000,111
4595,5,Mid-Market,1,0.8931,401893.44,450000,113
4596,5,Mid-Market,1,0.8754,393946.85,450000,143
4597,5,Mid-Market,1,0.855,384736.98,450000,116
4598,5,Mid-Market,1,0.8009,360382.61,450000,86
4599,5,Mid-Market,1,0.7542,339383.84,450000,133
4600,5,Mid-Market,1,0.8945,402510.6,450000,122
4601,5,Mid-Market,1,0.8542,384375.78,450000,60
4602,5,Mid-Market,1,0.8898,400411.38,450000,148
4603,5,Mid-Market,1,0.9429,424324.12,450000,98
4604,5,Mid-Market,1,0.4171,187699.82,450000,188
4605,5,Mid-Market,1,0.6221,279962.47,450000,98
4606,5,Mid-Market,1,0.9146,411567.35,450000,136
4607,5,Mid-Market,1,0.5669,255107.04,450000,150
4608,5,Mid-Market,1,0.8573,385786.78,450000,95
4609,5,Mid-Market,1,0.8627,388202.29,450000,134
4610,5,Mid-Market,1,0.8373,376777.42,450000,94
4611,5,Mid-Market,1,0.5259,236636.03,450000,152
4612,5,Mid-Market,1,0.7699,346453.06,450000,117
4613,5,Mid-Market,1,0.9719,437360.65,450000,118
4614,5,Mid-Market,1,0.8806,396249.45,450000,117
4615,5,Mid-Market,1,0.8502,382580.95,450000,144
4616,5,Mid-Market,1,0.8215,369670.35,450000,82
4617,5,Mid-Market,1,0.9442,424892.91,450000,140
4618,5,Mid-Market,1,0.4737,213186.82,450000,167
4619,5,Mid-Market,1,0.9876,444433.79,450000,88
4620,5,Mid-Market,1,0.9369,421583.77,450000,107
4621,5,Mid-Market,1,0.9756,439019.55,450000,115
4622,5,Mid-Market,1,0.8535,384084.31,450000,112
4623,5,Mid-Market,1,0.9112,410033.29,450000,123
4624,5,Mid-Market,1,0.8866,398984.01,450000,149
4625,5,Mid-Market,1,0.8475,381376.33,450000,116
4626,5,Mid-Market,1,0.7867,354013.52,450000,88
4627,5,Mid-Market,1,1.0,450000.0,450000,121
4628,5,Mid-Market,1,0.8273,372279.31,450000,75
4629,5,Mid-Market,1,0.5267,237034.06,450000,158
4630,5,Mid-Market,1,0.5377,241952.5,450000,170
4631,5,Mid-Market,1,0.8133,365998.76,450000,115
4632,5,Mid-Market,1,0.7628,343253.63,450000,78
4633,5,Mid-Market,1,0.9035,406562.68,450000,136
4634,5,Mid-Market,1,0.4739,213261.02,450000,154
4635,5,Mid-Market,1,0.808,363590.62,450000,120
4636,5,Mid-Market,1,0.8275,372364.78,450000,98
4637,5,Mid-Market,1,0.8982,404177.3,450000,147
4638,5,Mid-Market,1,0.4039,181756.25,450000,175
4639,5,Mid-Market,1,0.855,384735.01,450000,103
4640,5,Mid-Market,1,0.7749,348701.13,450000,149
4641,5,Mid-Market,1,0.552,248420.5,450000,170
4642,5,Mid-Market,1,0.473,212836.08,450000,173
4643,5,Mid-Market,1,0.9646,434082.36,450000,130
4644,5,Mid-Market,1,0.9491,427101.62,450000,127
4645,5,Mid-Market,1,0.8774,394841.89,450000,74
4646,5,Mid-Market,1,0.924,415808.58,450000,103
4647,5,Mid-Market,1,0.917,412639.16,450000,129
4648,5,Mid-Market,1,0.9514,428128.28,450000,137
4649,5,Mid-Market,1,0.4879,219550.64,450000,158
4650,5,Mid-Market,1,0.8909,400896.83,450000,115
4651,5,Mid-Market,1,0.4239,190756.82,450000,179
4652,5,Mid-Market,1,0.8022,361004.43,450000,100
4653,5,Mid-Market,1,0.9208,414340.54,450000,94
4654,5,Mid-Market,1,0.9102,409607.32,450000,131
4655,5,Mid-Market,1,0.7964,358391.27,450000,134
4656,5,Mid-Market,1,0.874,393296.53,450000,121
4657,5,Mid-Market,1,0.7681,345637.59,450000,117
4658,5,Mid-Market,1,0.4218,189810.09,450000,156
4659,5,Mid-Market,1,0.8882,399678.8,450000,83
4660,5,Mid-Market,1,0.8169,367586.69,450000,132
4661,5,Mid-Market,1,0.8906,400790.94,450000,136
4662,5,Mid-Market,1,0.4704,211685.62,450000,158
4663,5,Mid-Market,1,0.8135,366074.82,450000,116
4664,5,Mid-Market,1,0.9696,436321.96,450000,93
4665,5,Mid-Market,1,0.5343,240454.77,450000,152
4666,5,Mid-Market,1,0.464,208807.31,450000,157
4667,5,Mid-Market,1,0.9771,439717.13,450000,133
4668,5,Mid-Market,1,0.7884,354801.0,450000,123
4669,5,Mid-Market,1,0.7876,354411.21,450000,145
4670,5,Mid-Market,1,0.793,356865.36,450000,116
4671,5,Mid-Market,1,0.824,370817.15,450000,113
4672,5,Mid-Market,1,0.7989,359495.0,450000,98
4673,5,Mid-Market,1,0.8505,382729.02,450000,116
4674,5,Mid-Market,1,0.4523,203538.6,450000,154
4675,5,Mid-Market,1,0.455,204751.53,450000,170
4676,5,Mid-Market,1,0.8639,388762.12,450000,105
4677,5,Mid-Market,1,0.9359,421147.03,450000,85
4678,5,Mid-Market,1,0.8968,403570.3,450000,93
4679,5,Mid-Market,1,0.5563,250336.58,450000,155
4680,5,Mid-Market,1,0.8621,387935.57,450000,116
4681,5,Mid-Market,1,0.8543,384445.83,450000,149
4682,5,Mid-Market,1,0.9893,445198.26,450000,140
4683,5,Mid-Market,1,0.5421,243937.77,450000,150
4684,5,Mid-Market,1,0.9522,428490.72,450000,82
4685,5,Mid-Market,1,1.0,450000.0,450000,141
4686,5,Mid-Market,1,0.7962,358271.22,450000,103
4687,5,Mid-Market,1,0.7366,331474.3,450000,107
4688,5,Mid-Market,1,0.8969,403618.7,450000,93
4689,5,Mid-Market,1,0.8771,394709.1,450000,142
4690,5,Mid-Market,1,0.7975,358858.14,450000,115
4691,5,Mid-Market,1,0.8918,401317.85,450000,125
4692,5,Mid-Market,1,0.8544,384480.47,450000,121
4693,5,Mid-Market,1,0.8932,401952.53,450000,102
4694,5,Mid-Market,1,0.5209,234392.7,450000,164
4695,5,Mid-Market,1,0.9332,419960.41,450000,124
4696,5,Mid-Market,1,0.9234,415510.54,450000,71
4697,5,Mid-Market,1,0.3587,161436.68,450000,165
4698,5,Mid-Market,1,0.5288,237981.91,450000,159
4699,5,Mid-Market,1,0.79,355486.9,450000,117
4700,5,Mid-Market,1,0.4717,212250.15,450000,181
4701,5,Mid-Market,1,0.8978,404020.38,450000,133
4702,5,Mid-Market,1,0.9492,427136.02,450000,135
4703,5,Mid-Market,1,0.8427,379211.0,450000,93
4704,5,Mid-Market,1,0.4873,219283.29,450000,169
4705,5,Mid-Market,1,0.4745,213512.28,450000,161
4706,5,Mid-Market,1,0.8701,391553.07,450000,111
4707,5,Mid-Market,1,0.857,385646.61,450000,148
4708,5,Mid-Market,1,0.928,417617.38,450000,119
4709,5,Mid-Market,1,0.9831,442412.8,450000,107
4710,5,Mid-Market,1,0.4212,189557.3,450000,155
4711,5,Mid-Market,1,0.5416,243724.12,450000,164
4712,5,Mid-Market,1,0.5249,236214.62,450000,179
4713,5,Mid-Market,1,0.8997,404860.02,450000,143
4714,5,Mid-Market,1,1.0,450000.0,450000,135
4715,5,Mid-Market,1,0.8498,382401.43,450000,126
4716,5,Mid-Market,1,0.4573,205799.72,450000,163
4717,5,Mid-Market,1,1.0,450000.0,450000,140
4718,5,Mid-Market,1,0.7293,328170.49,450000,60
4719,5,Mid-Market,1,0.7439,334773.72,450000,126
4720,5,Mid-Market,1,0.9337,420170.73,450000,60
4721,5,Mid-Market,1,0.5013,225604.45,450000,163
4722,5,Mid-Market,1,0.767,345164.53,450000,120
4723,5,Mid-Market,1,0.9356,421008.45,450000,124
4724,5,Mid-Market,1,0.8439,379733.58,450000,121
4725,5,Mid-Market,1,0.7186,323351.1,450000,100
4726,5,Mid-Market,1,0.9225,415113.21,450000,114
4727,5,Mid-Market,1,0.949,427049.89,450000,73
4728,5,Mid-Market,1,0.4296,193321.54,450000,156
4729,5,Mid-Market,1,0.7522,338500.24,450000,124
4730,5,Mid-Market,1,0.666,299685.77,450000,144
4731,5,Mid-Market,1,0.8617,387760.83,450000,89
4732,5,Mid-Market,1,0.474,213285.31,450000,151
4733,5,Mid-Market,1,0.8206,369276.83,450000,102
4734,5,Mid-Market,1,0.9528,428776.1,450000,92
4735,5,Mid-Market,1,0.829,373070.05,450000,98
4736,5,Mid-Market,1,0.7621,342938.51,450000,125
4737,5,Mid-Market,1,0.4886,219853.87,450000,155
4738,5,Mid-Market,1,0.8917,401245.21,450000,134
4739,5,Mid-Market,1,0.7789,350517.02,450000,113
4740,5,Mid-Market,1,0.7733,347968.77,450000,89
4741,5,Mid-Market,1,0.5116,230227.96,450000,203
4742,5,Mid-Market,1,0.7388,332440.26,450000,118
4743,5,Mid-Market,1,0.7915,356192.71,450000,80
4744,5,Mid-Market,1,0.7995,359762.74,450000,138
4745,5,Mid-Market,1,0.4711,211978.41,450000,176
4746,5,Mid-Market,1,0.9141,411341.7,450000,113
4747,5,Mid-Market,1,0.4982,224195.95,450000,169
4748,5,Mid-Market,1,0.8676,390401.0,450000,119
4749,5,Mid-Market,1,1.0,450000.0,450000,113
4750,5,Mid-Market,1,0.843,379343.22,450000,117
4751,5,Mid-Market,1,0.7432,334427.28,450000,112
4752,5,Mid-Market,1,0.9098,409413.68,450000,88
4753,5,Mid-Market,1,0.8633,388489.36,450000,126
4754,5,Mid-Market,1,0.4947,222612.05,450000,150
4755,5,Mid-Market,1,0.841,378427.84,450000,114
